names	wls_fam	wls_gen	e	hh	lat	lon	pop	wcode	iso	I	you	we	this	that	who	what	not	all	many	one	two	big	long	small	woman	man	person	fish	bird	dog	louse	tree	seed	leaf	root	bark	skin	flesh	blood	bone	grease	egg	horn	tail	feather	hair	head	ear	eye	nose	mouth	tooth	tongue	claw	foot	knee	hand	belly	neck	breast	heart	liver	drink	eat	bite	see	hear	know	sleep	die	kill	swim	fly	walk	come	lie	sit	stand	give	say	sun	moon	star	water	rain	stone	sand	earth	cloud	smoke	fire	ash	burn	path	mountain	red	green	yellow	white	black	night	hot	cold	full	new	good	round	dry	name
AZERBAIJANI_SOUTHERN	Alt	TURKIC	Turkic,Southern,Azerbaijani	Turkic,CommonTurkic,Oghuz,NuclearOghuz,CentralOghuz	37.50	47.00	14640650	azi	azb	man	san	biz	XXX	XXX	XXX	XXX	XXX	XXX	XXX	bir	XXX	XXX	XXX	XXX	XXX	XXX	odom	balux	XXX	it	XXX	oXoj	XXX	yaprax, yarpax	XXX	XXX	dari	XXX	gon	XXX	XXX	XXX	buX	XXX	XXX	XXX	XXX	gy~iS	gy~ez	XXX	XXX	diS	dil	XXX	XXX	diz	al	XXX	XXX	XXX	XXX	XXX	iCmaky~	XXX	XXX	ger	XXX	XXX	XXX	XXX	XXX	XXX	XXX	XXX	gy~almaky~	XXX	XXX	XXX	XXX	XXX	gy~in	XXX	XXX	XXX	XXX	doS	XXX	XXX	XXX	XXX	ot	XXX	XXX	XXX	doX	XXX	XXX	XXX	XXX	XXX	XXX	XXX	XXX	tox	taza	XXX	XXX	XXX	od
BASHKIR	Alt	TURKIC	Turkic,Western,Uralian	Turkic,CommonTurkic,Kipchak-Turkestan,Kipchak,NorthwestKipchak,NorthKipchak,Bashkiric	53.00	58.00	1235040	bsk	bak	min	hin	be8	XXX	XXX	XXX	XXX	XXX	XXX	XXX	ber	ike	XXX	XXX	XXX	XXX	XXX	keSe, %E8Em	baluq	XXX	et	bet	axas	XXX	yalpaq	XXX	XXX	tire	XXX	qan	heyEk	XXX	XXX	mege8	XXX	XXX	XXX	XXX	qolaq	ki8	tanau, tanaw	XXX	teS	tel	XXX	XXX	tubuq	qul	XXX	XXX	kikrEk	XXX	baur, bawur	esei	XXX	XXX	kirei	iSetei	XXX	XXX	ilei	XXX	XXX	XXX	XXX	kilei	XXX	XXX	XXX	XXX	XXX	qoyaS	XXX	yondo8	hu, huw	XXX	taS	XXX	XXX	XXX	XXX	ut	XXX	XXX	yul	tau, taw	XXX	XXX	XXX	XXX	XXX	ten	XXX	XXX	tulu	yaNu	XXX	XXX	XXX	isem
CHAGATAI	Alt	TURKIC	Turkic,Eastern	Turkic,CommonTurkic,Kipchak-Turkestan,Turkestan	42.15	65.15	-1995		chg	mEn	sEn	biz	XXX	XXX	XXX	XXX	XXX	XXX	XXX	bir	iki	XXX	XXX	XXX	XXX	XXX	XXX	XXX	XXX	it	XXX	y3xaC	XXX	yafraq	XXX	XXX	XXX	XXX	qan	XXX	XXX	XXX	XXX	XXX	XXX	XXX	XXX	XXX	qaraq	XXX	XXX	tiS	til	XXX	XXX	XXX	Elig	XXX	XXX	kekis	XXX	XXX	iC	XXX	XXX	ker	ESit	XXX	XXX	el	XXX	XXX	XXX	XXX	kEl	XXX	XXX	XXX	XXX	XXX	kin, quyaS	XXX	yulduz	suw	XXX	taS	XXX	XXX	XXX	XXX	ot	XXX	XXX	XXX	taG	XXX	XXX	XXX	XXX	XXX	kECE, tin	XXX	XXX	tola, tolun	XXX	XXX	XXX	XXX	ot
CHUVASH	Alt	TURKIC	Turkic,Bolgar	Turkic,Bolgar	55.50	47.50	1079650	chv	chv	eb3	ez3	ebir	XXX	XXX	XXX	XXX	XXX	XXX	XXX	p3r	iky~3	XXX	XXX	XXX	XXX	XXX	Sun	pul3	XXX	yud3	pud3	yuv3S	XXX	Suly~Z3	XXX	XXX	tir	XXX	yun	S3m3	XXX	XXX	m3raga	XXX	XXX	XXX	XXX	x3lxa	kuS	s3mza	XXX	S3l	C3ly~xy~e	XXX	XXX	C3rguSi	al3	XXX	XXX	k3g3r	XXX	p3ver	3S	XXX	XXX	kur	ily~ty~	XXX	XXX	vily~	XXX	XXX	XXX	XXX	ky~ily~	XXX	XXX	XXX	XXX	XXX	xy~3vely~	XXX	S3ld3r	Suv	XXX	Cul	XXX	XXX	XXX	XXX	vut	XXX	XXX	Sul	tu	XXX	XXX	XXX	XXX	XXX	kaS	XXX	XXX	tul3	S3ny~3	XXX	XXX	XXX	yat
CRIMEAN_TATAR	Alt	TURKIC	Turkic,Southern	Turkic,CommonTurkic,Kipchak-Turkestan,Kipchak,NorthwestKipchak,WestKipchak,CrimeanTatar-Urum,Crimeaic	45.00	34.08	552740	cri	crh	3zim	sen	biz	XXX	XXX	XXX	XXX	XXX	XXX	XXX	bir	eki	XXX	XXX	XXX	XXX	XXX	3zi	XXX	XXX	it	XXX	axaS	XXX	japrak	XXX	XXX	teri	XXX	kan	siyek	XXX	XXX	miyiz	XXX	XXX	XXX	XXX	kulak	g3z, k3z	burun	XXX	t3S	t3l	XXX	XXX	t3z	kol	XXX	XXX	k3krek	XXX	jiger	iS	XXX	XXX	k3r	esit	XXX	XXX	3l	XXX	XXX	XXX	XXX	kel	XXX	XXX	XXX	XXX	XXX	kin	XXX	j3ld3z	suw	XXX	tas	XXX	XXX	XXX	XXX	ot	XXX	XXX	jol	taw	XXX	XXX	XXX	XXX	XXX	keSe	XXX	XXX	tolu	jaN3	XXX	XXX	XXX	at
DOLGAN	Alt	TURKIC	Turkic,Northern	Turkic,CommonTurkic,Sakha-Dolgan	71.25	98.00	1050	dol	dlg	min	en	bihigi	XXX	XXX	XXX	XXX	XXX	XXX	XXX	bir	ikki	XXX	XXX	XXX	XXX	XXX	kihi	bal3k	XXX	3t	XXX	mas	XXX	hebirdek	XXX	XXX	tiri	XXX	kan	oNuok	XXX	XXX	muos	XXX	XXX	XXX	XXX	kulgak	kEr	munnu	XXX	tis	t3l	XXX	XXX	tobuk	ili	XXX	XXX	emij	XXX	b3ar	is	XXX	XXX	kEr	ihit	XXX	XXX	El	XXX	XXX	XXX	XXX	kel	XXX	XXX	XXX	XXX	XXX	kin	XXX	hulus	u	XXX	tas	XXX	XXX	XXX	XXX	uot	XXX	XXX	orok	t3a	XXX	XXX	XXX	XXX	XXX	tin	XXX	XXX	tuol	haNa	XXX	XXX	XXX	at
IRAN_TURKIC	Alt	TURKIC	Turkic,Southern,Turkish	Turkic,CommonTurkic,Oghuz,NuclearOghuz,WestOghuz	39.00	35.00	82231620	tur	tur	mEn	sEn	biz	XXX	XXX	XXX	XXX	XXX	XXX	XXX	bijE	iky~e	XXX	XXX	XXX	XXX	XXX	kEs	mahi	XXX	kepEk	bit	7araC	XXX	yarpax	XXX	XXX	darE	XXX	qan	simik	XXX	XXX	Sax	XXX	XXX	XXX	XXX	qulax	gez	b3rn	XXX	diS	dil	XXX	XXX	diz	7El	XXX	XXX	def	XXX	jEgEr	iCir	XXX	XXX	gerir	7EfEdir	XXX	XXX	elir	XXX	XXX	XXX	XXX	Telir	XXX	XXX	XXX	XXX	XXX	gin	XXX	oldiz	su	XXX	daS	XXX	XXX	XXX	XXX	7ot	XXX	XXX	yol	dax	XXX	XXX	XXX	XXX	XXX	gEjE	XXX	XXX	dolE	tazE	XXX	XXX	XXX	7ad
KARACHAY_BALKAR	Alt	TURKIC	Turkic,Western,Ponto-Caspian	Turkic,CommonTurkic,Kipchak-Turkestan,Kipchak,NorthwestKipchak,WestKipchak,KaukasusKipchak	43.50	42.00	311700	krc	krc	men	sen	biz	XXX	XXX	XXX	XXX	XXX	XXX	XXX	bir	eki	XXX	XXX	XXX	XXX	XXX	%adam	Cabak	XXX	it	bit	axaC	XXX	japrak	XXX	XXX	teri	XXX	kan	siyek	XXX	XXX	XXX	XXX	XXX	XXX	XXX	kulak	k3z	burun	XXX	tiS	til	XXX	XXX	XXX	kol	XXX	XXX	XXX	XXX	bawur	iC	XXX	XXX	k3r	eSit	XXX	XXX	3l	XXX	XXX	XXX	XXX	kel	XXX	XXX	XXX	XXX	XXX	kin	XXX	jild3z	su	XXX	taS	XXX	XXX	XXX	XXX	ot	XXX	XXX	jol	taw	XXX	XXX	XXX	XXX	XXX	keCe	XXX	XXX	tolu	jaNi	XXX	XXX	XXX	at
KARAIM	Alt	TURKIC	Turkic,Western,Ponto-Caspian	Turkic,CommonTurkic,Kipchak-Turkestan,Kipchak,NorthwestKipchak,WestKipchak	54.67	24.92	84	krm	kdr	my~a5	sy~a5	by~izy~	XXX	XXX	XXX	XXX	XXX	XXX	XXX	by~iry~	iky~i	XXX	XXX	XXX	XXX	XXX	%odom	bolux	XXX	it	py~ira	ogoC	XXX	XXX	XXX	XXX	tary~i	XXX	kon	sy~iyaky~	XXX	XXX	XXX	XXX	XXX	XXX	XXX	kulox	ky~ez	XXX	XXX	tis	tiL	XXX	XXX	ty~izy~	kol	XXX	XXX	ky~eky~is	XXX	XXX	XXX	XXX	XXX	XXX	XXX	XXX	XXX	eL	XXX	XXX	XXX	XXX	XXX	XXX	XXX	XXX	XXX	XXX	kin	XXX	yolduz	sub	XXX	toS	XXX	XXX	XXX	XXX	ot	XXX	XXX	yol	tog	XXX	XXX	XXX	XXX	XXX	ty~in	XXX	XXX	tolu	yoNu	XXX	XXX	XXX	od
KARAKALPAK	Alt	TURKIC	Turkic,Western,Aralo-Caspian	Turkic,CommonTurkic,Kipchak-Turkestan,Kipchak,SoutheastKipchak,SouthKipchak	43.00	60.00	748070	kkp	kaa	men	sen	biz	XXX	XXX	XXX	XXX	XXX	XXX	XXX	bir	eki	XXX	XXX	XXX	XXX	XXX	%odom, kisi	boluq	XXX	it	XXX	oxoS	XXX	Zopuroq	XXX	XXX	teri	XXX	qon	siyek	XXX	XXX	miyiz	XXX	XXX	XXX	XXX	quloq	kaz	murun	XXX	tis	til	XXX	XXX	dize	qol	XXX	XXX	kakirek	XXX	bowur	iSiw	XXX	XXX	kariw	esitiw	XXX	XXX	aliw	XXX	XXX	XXX	XXX	keliw	XXX	XXX	XXX	XXX	XXX	qiyos	XXX	Zuldus	suw	XXX	tos	XXX	XXX	XXX	XXX	ot	XXX	XXX	soqpoq	tow	XXX	XXX	XXX	XXX	XXX	tin	XXX	XXX	toluq	ZoNo	XXX	XXX	XXX	ot
KAZAKH	Alt	TURKIC	Turkic,Western,Aralo-Caspian	Turkic,CommonTurkic,Kipchak-Turkestan,Kipchak,SoutheastKipchak,SouthKipchak	50.00	70.00	13165250	kaz	kaz	men	sen	biz	XXX	XXX	XXX	XXX	XXX	XXX	XXX	bir	eki	XXX	XXX	XXX	XXX	XXX	kisi, %adam	baluq	XXX	it	bit	axaS, aXaS	XXX	Zaluraq	XXX	XXX	teri	XXX	qan	siyek	XXX	XXX	miyiz	XXX	XXX	XXX	XXX	qulaq	kez	murun	XXX	tis	til	XXX	XXX	tize	qol	XXX	XXX	kekirek, tes	XXX	baur, bawur	iSu	XXX	XXX	keru	esitu	XXX	XXX	elu	XXX	XXX	XXX	XXX	kelu	XXX	XXX	XXX	XXX	XXX	kin	XXX	Zulduz	su, suw	XXX	tas	XXX	XXX	XXX	XXX	ot	XXX	XXX	Zol	tau, taw	XXX	XXX	XXX	XXX	XXX	tin	XXX	XXX	tolu	ZaNa	XXX	XXX	XXX	at, esim
KAZAN_TATAR	Alt	TURKIC	Turkic,Western,Uralian	Turkic,CommonTurkic,Kipchak-Turkestan,Kipchak,NorthwestKipchak,NorthKipchak,Bashkiric	56.00	49.50	5286350	tmi	tat	min	sin	biz	XXX	XXX	XXX	XXX	XXX	XXX	XXX	ber	ike	XXX	XXX	XXX	XXX	XXX	kiSi	bal3k	XXX	it	bit	axaC	XXX	yafrak	XXX	XXX	tire	XXX	kon	siyek	XXX	XXX	m3g3z	XXX	XXX	XXX	XXX	k3lak	kiz	b3r3n	XXX	t3S	t3l	XXX	XXX	t3z	kul	XXX	XXX	kukrek	XXX	baw3r	3C	XXX	XXX	kir	3S3t	XXX	XXX	il	XXX	XXX	XXX	XXX	kil	XXX	XXX	XXX	XXX	XXX	k3yaS	XXX	y3ld3z	su	XXX	taS	XXX	XXX	XXX	XXX	parar	XXX	XXX	yul	taw	XXX	XXX	XXX	XXX	XXX	kiC	XXX	XXX	tul3	yaNa	XXX	XXX	XXX	isim
KHAKAS	Alt	TURKIC	Turkic,Northern	Turkic,CommonTurkic,SouthSiberianTurkic,Sayan-YeniseiTurkic,YeniseyTurkic	53.00	90.00	42610	khk	kjh	min	sin	pis	XXX	XXX	XXX	XXX	XXX	XXX	XXX	pir	iki	XXX	XXX	XXX	XXX	XXX	XXX	pEluX	XXX	EdEy	pit	EXEs	XXX	XXX	XXX	XXX	XXX	XXX	XXX	sEk	XXX	XXX	mis	XXX	XXX	XXX	XXX	XXX	kEs	purun	XXX	tis	til	XXX	XXX	tizEk	XXX	XXX	XXX	kEksi	XXX	XXX	is	XXX	XXX	kEr	XXX	XXX	XXX	El	XXX	XXX	XXX	XXX	kil	XXX	XXX	XXX	XXX	XXX	kik	XXX	XXX	suX	XXX	tEs	XXX	XXX	XXX	XXX	ot	XXX	XXX	XXX	tEsXul	XXX	XXX	XXX	XXX	XXX	tin	XXX	XXX	toldurE	XXX	XXX	XXX	XXX	EdEs
KHALAJ_IRAN	Alt	TURKIC	Turkic,Southern	Turkic,CommonTurkic	35.00	50.00	53900	khl	klj	mEn	XXX	biz	XXX	XXX	XXX	XXX	XXX	XXX	XXX	bi	Ekki	XXX	XXX	XXX	XXX	XXX	hEr	XXX	XXX	it	bit	haxaC	XXX	XXX	XXX	XXX	teri	XXX	qan	simik	XXX	XXX	XXX	XXX	XXX	XXX	XXX	qulaq	ker	bur3n	XXX	tiS	til	XXX	XXX	tiz	El	XXX	XXX	mEmEk	XXX	XXX	iC	XXX	XXX	ker	iSit	XXX	XXX	hil, El	XXX	XXX	XXX	XXX	kEl	XXX	XXX	XXX	XXX	XXX	kin	XXX	yulduz	suw	XXX	taS	XXX	XXX	XXX	XXX	hut	XXX	XXX	XXX	tax	XXX	XXX	XXX	XXX	XXX	kieCE	XXX	XXX	tuol	yENgi	XXX	XXX	XXX	at
KUMYK	Alt	TURKIC	Turkic,Western,Ponto-Caspian	Turkic,CommonTurkic,Kipchak-Turkestan,Kipchak,NorthwestKipchak,WestKipchak,KaukasusKipchak	43.00	47.33	426000	kuq	kum	men	siz	biz	XXX	XXX	XXX	XXX	XXX	XXX	XXX	bir	eki	XXX	XXX	XXX	XXX	XXX	giSi	bal3q, Cabaq	XXX	it	bit	terek	XXX	yap3raq	XXX	XXX	teri	XXX	qan	siek	XXX	XXX	miz, miyiz	XXX	XXX	XXX	XXX	qulaq	gez	burun	XXX	tiS	til	XXX	XXX	tobuq	qol	XXX	XXX	kekirek, emCek	XXX	bavur	iC	XXX	XXX	ger	eSit	XXX	XXX	el	XXX	XXX	XXX	XXX	gel	XXX	XXX	XXX	XXX	XXX	gin, gineS	XXX	yulduz	suv	XXX	taS, qaya	XXX	XXX	XXX	XXX	ot	XXX	XXX	soqmaq	tav, tebe	XXX	XXX	XXX	XXX	XXX	geCe	XXX	XXX	tolu	yang3, yaN3	XXX	XXX	XXX	at
KYRGYZ	Alt	TURKIC	Turkic,Western,Aralo-Caspian	Turkic,CommonTurkic,Kipchak-Turkestan,Kipchak,SoutheastKipchak,EastKipchak	42.00	75.00	5351960	kfy	kir	men	sen	biz	XXX	XXX	XXX	XXX	XXX	XXX	XXX	bir	eki	XXX	XXX	XXX	XXX	XXX	kiSi, %odom	boluk	XXX	it	XXX	ZugoC	XXX	Zolburok	XXX	XXX	teri	XXX	kon	sek	XXX	XXX	miyiz	XXX	XXX	XXX	XXX	kulok	kez	murun	XXX	tiS	til	XXX	XXX	tize	kol	XXX	XXX	kekirok	XXX	bor	iCi	XXX	XXX	keri	ugu	XXX	XXX	eli	XXX	XXX	XXX	XXX	keli	XXX	XXX	XXX	XXX	XXX	kin	XXX	Zulduz	su	XXX	taS	XXX	XXX	XXX	XXX	ot	XXX	XXX	Cuyur	to	XXX	XXX	XXX	XXX	XXX	tin	XXX	XXX	tolturo	Zonu	XXX	XXX	XXX	ot
MIDDLE_CHULYM	Alt	TURKIC	Turkic,Western,Uralian	Turkic,CommonTurkic,SouthSiberianTurkic,NorthernAltai-LowerChulym	54.33	89.67	44	cly	clw	mEn	sEn	pis	po	tex	kim	nom	Coxul	parCa	paydaq	pir	igi	ulux	uzun	kiCeC	EpCi	kiZi	kiZi	paliq	quS	aday	XXX	axaC	XXX	XXX	XXX	Camax	Camax	XXX	qan	sok	CaX	Cumurtqa	mis	quzuruq	XXX	tuq, CaC	paZ	qulaq	qaraq	murnu	aqs3	tiS	til	t3rxaq	azaq	t3Spa	qol	qursaq	moynu	toS	CirEk	XXX	iC	Cige	XXX	ker	t3Nna	pil	uzu	ol	XXX	XXX	XXX	Coru	kEl	Cad	olur	tur	per	sat3S	kun qarax3	ay	j3ld3s	su	sux, Caq	XXX	qum	CEr	pulut	tidin	ot	XXX	XXX	Col	q3r	q3z3l	XXX	XXX	aqpus	qara	tin	iziX	soq	toq	CaN	CaqS3	XXX	qurux	in, at
NOGAI	Alt	TURKIC	Turkic,Western,Aralo-Caspian	Turkic,CommonTurkic,Kipchak-Turkestan,Kipchak,SoutheastKipchak,SouthKipchak	44.00	46.00	87100	nog	nog	men	sen	biz	XXX	XXX	XXX	XXX	XXX	XXX	XXX	bir	eki	XXX	XXX	XXX	XXX	XXX	kisi	baluk, Sabak	XXX	it	bit	terek	XXX	yapurak	XXX	XXX	teri, ken	XXX	kan	siek, siyek	XXX	XXX	miyiz	XXX	XXX	XXX	XXX	kulak	kez	burun	XXX	tis	til	XXX	XXX	tiz	kolduN, uSu	XXX	XXX	kekirek, emSek	XXX	bavur	iS	XXX	XXX	ker	esit	XXX	XXX	el	XXX	XXX	XXX	XXX	kel	XXX	XXX	XXX	XXX	XXX	kin kezi	XXX	yulduz	suv	XXX	tas, kaya	XXX	XXX	XXX	XXX	ot	XXX	XXX	yol, sokpak	tav, tebe	XXX	XXX	XXX	XXX	XXX	keSe	XXX	XXX	tolu	yaNu	XXX	XXX	XXX	at
NORTH_ALTAI	Alt	TURKIC	Turkic,Northern	Turkic,CommonTurkic,SouthSiberianTurkic,NorthernAltai-LowerChulym	51.00	88.00	57400		atv	men	sen	pis	XXX	XXX	XXX	XXX	XXX	XXX	XXX	pir, bir, mir, vir	eki, ekki	XXX	XXX	XXX	XXX	XXX	kiZi, kiji	baluq	XXX	iyt, it	pijt, pit	axaS	XXX	talburaq, qavaq	XXX	XXX	tere	XXX	qan, sek	sek	XXX	XXX	mis	XXX	XXX	XXX	XXX	qulaq	kes	burun	XXX	tiS	til	XXX	XXX	tize	qol	XXX	XXX	kegis, teS	XXX	baxur, par	iC	XXX	XXX	ker	uq	XXX	XXX	el	XXX	XXX	XXX	XXX	kel	XXX	XXX	XXX	XXX	XXX	kin	XXX	yuldus	sux, axus	XXX	taS, tas	XXX	XXX	XXX	XXX	ot	XXX	XXX	XXX	tax	XXX	XXX	XXX	XXX	XXX	tin	XXX	XXX	toltura	naNu, ya	XXX	XXX	XXX	at
SAKHA_2	Alt	TURKIC	Turkic,Northern	Turkic,CommonTurkic,Sakha-Dolgan	62.00	130.00	450000	ykt	sah	min	en	bihigi	iti, bu	bili	kim	tuox	buolbatax	baruta	XXX	bir	ikki	bedeN, ulaxan	uhun	kur	Caxtar	er	kihi	baluk	keter	ut	but	mas	sieme	sebirdex	silis	xaturuk	tiri	et	xan	uNuox, uNguox	sua	sumut	muos	kuturuk	kuorsun	battax	bas	kulgax	xarax	murun	ayax	tis	tul	tuNurax	ulluNax	tobuk, Cilbek	ili	is	moy	emiy	sirex	buar	is	aha	utur	ker	bil, ihit	bil	utuy, utuya sut	el	eler	uhun, xarba	ket	xam	kel	sut	olor	tur	bier	die	kin	uy	sulus	u	samur	tas	kumax	buor	bulut	buruo	uot	kil	umay	ulluk	xaya	kuhul	kiex, ot kiexe	saharxay	iriN, maNan	xara	tin	iTiges	tumnu	toloru	saNa	itie, iTigey	tegirik	kuran	at
SALAR_2	Alt	TURKIC	Turkic,Southern	Turkic,CommonTurkic,Oghuz	35.00	103.00	70000	slr	slr	men	sen	pisir	XXX	XXX	XXX	XXX	XXX	XXX	XXX	b3r	igi	XXX	XXX	XXX	XXX	XXX	kiSadem	baluX	XXX	id	XXX	dal	XXX	yaraX	XXX	XXX	tir3	XXX	Gan	sinix	XXX	XXX	moN3s, dumjux	XXX	XXX	XXX	XXX	GulaX	goz	purn3	XXX	tiS	dil	XXX	XXX	diz	oji, uji	XXX	XXX	emCix	XXX	bar3	iS	XXX	XXX	vaX, uSer	diNna, aNna	XXX	XXX	ul	XXX	XXX	XXX	XXX	gel	XXX	XXX	XXX	XXX	XXX	gun	XXX	yuldus	su	XXX	doS	XXX	XXX	XXX	XXX	ot	XXX	XXX	yol	taX	XXX	XXX	XXX	XXX	XXX	geje	XXX	XXX	dol	yaN3	XXX	XXX	XXX	ad
SHOR	Alt	TURKIC	Turkic,Northern	Turkic,CommonTurkic,SouthSiberianTurkic,Sayan-YeniseiTurkic,YeniseyTurkic	53.00	88.00	2840	shr	cjs	man	san	pis	XXX	XXX	XXX	XXX	XXX	XXX	XXX	pir	iygi	XXX	XXX	XXX	XXX	XXX	kiZi	poloq	XXX	odoy, iyt	XXX	oGoS	XXX	pir	XXX	XXX	tara	XXX	qon	sak	XXX	XXX	mis	XXX	XXX	XXX	XXX	quloq	qoroq	purdu	XXX	tiS	til	XXX	XXX	tiza	qol	XXX	XXX	taS	XXX	por	iZarga	XXX	XXX	kararGo	uGorGo	XXX	XXX	al pororGo	XXX	XXX	XXX	XXX	Cararga	XXX	XXX	XXX	XXX	XXX	kin	XXX	Coltos	sug	XXX	toS	XXX	XXX	XXX	XXX	ot	XXX	XXX	iol	toG	XXX	XXX	XXX	XXX	XXX	qoro	XXX	XXX	tolturo	no	XXX	XXX	XXX	ot
SOUTHERN_UZBEK	Alt	TURKIC	Turkic,Eastern	Turkic,CommonTurkic,Kipchak-Turkestan,Turkestan,ModernTurkestan,Uzbek	36.61	60.69	4756100	uzb	uzs	men	sen	biz, bizler	XXX	XXX	XXX	XXX	XXX	XXX	XXX	bir	ikki	XXX	XXX	XXX	XXX	XXX	kiSi	XXX	XXX	it	XXX	aqaC, daraXt	XXX	varaq	XXX	XXX	teri	XXX	qan	XXX	XXX	XXX	XXX	XXX	XXX	XXX	XXX	qulaq	kez	burun	XXX	XXX	til	XXX	XXX	tizleS	qol	XXX	XXX	kekzim	XXX	XXX	iC	XXX	XXX	XXX	eSit	XXX	XXX	elgi	XXX	XXX	XXX	XXX	kel	XXX	XXX	XXX	XXX	XXX	quyaS	XXX	XXX	suv	XXX	taS	XXX	XXX	XXX	XXX	XXX	XXX	XXX	yol	taq	XXX	XXX	XXX	XXX	XXX	keC	XXX	XXX	XXX	yeni	XXX	XXX	XXX	at, ism
TOFA	Alt	TURKIC	Turkic,Northern	Turkic,CommonTurkic,SouthSiberianTurkic,Sayan-YeniseiTurkic,Sayan	53.75	98.00	93	tof	kim	man	san	bis	XXX	XXX	XXX	XXX	XXX	XXX	XXX	bra	ihi	XXX	XXX	XXX	XXX	XXX	kiSi	bal3q	XXX	3t	b3t	iS	XXX	bir	XXX	XXX	keS	XXX	qan	sak	XXX	XXX	mis	XXX	XXX	XXX	XXX	qulaq	qaraq	hai	XXX	diS	t3l	XXX	XXX	tiskek	q3l	XXX	XXX	taS	XXX	bar	iSer	XXX	XXX	kar	t3Nnar	XXX	XXX	aler	XXX	XXX	XXX	XXX	kelir	XXX	XXX	XXX	XXX	XXX	hin	XXX	s3lt3s	sux	XXX	taS	XXX	XXX	XXX	XXX	o3t	XXX	XXX	oruq	dax	XXX	XXX	XXX	XXX	XXX	tinna	XXX	XXX	dolu	5a	XXX	XXX	XXX	at
TURKMEN	Alt	TURKIC	Turkic,Southern,Turkmenian	Turkic,CommonTurkic,Oghuz,NuclearOghuz,EastOghuz	40.00	58.00	7061120	tkm	tuk	men	sen	biz	XXX	XXX	XXX	XXX	XXX	XXX	XXX	bir	iki	XXX	XXX	XXX	XXX	XXX	unsan	baluk	XXX	it, kepek	XXX	bag, agaC	XXX	yaprak	XXX	XXX	deri	XXX	gan	siNk	XXX	XXX	Sah	XXX	XXX	XXX	XXX	gulak	kez	burun	XXX	diS	dil	XXX	XXX	duz	el	XXX	XXX	gevis	XXX	bagur	iC	XXX	XXX	ger	eSit	XXX	XXX	el	XXX	XXX	XXX	XXX	gel	XXX	XXX	XXX	XXX	XXX	gin	XXX	yulduz	suv	XXX	daS	XXX	XXX	XXX	XXX	ot	XXX	XXX	yol	dag	XXX	XXX	XXX	XXX	XXX	gije	XXX	XXX	dok	%tEze	XXX	XXX	XXX	at
TUVAN	Alt	TURKIC	Turkic,Northern	Turkic,CommonTurkic,SouthSiberianTurkic,Sayan-YeniseiTurkic,Sayan	52.00	95.00	297000	tuv	tyv	men	sen	bis	XXX	XXX	XXX	XXX	XXX	XXX	XXX	bir	iyi	XXX	XXX	XXX	XXX	XXX	kiSi	bal3q	XXX	3t	b3t	iS	XXX	biri	XXX	XXX	keS	XXX	qan	sak	XXX	XXX	m3y3s	XXX	XXX	XXX	XXX	qulaq	qaraq	xai	XXX	dis	d3l	XXX	XXX	diskek	xol	XXX	XXX	taS	XXX	bar	iZer	XXX	XXX	kar	d3Nnar	XXX	XXX	alir	XXX	XXX	XXX	XXX	kelir	XXX	XXX	XXX	XXX	XXX	xin	XXX	s3ld3s	sux	XXX	daS	XXX	XXX	XXX	XXX	ot	XXX	XXX	oruq	dax	XXX	XXX	XXX	XXX	XXX	dina	XXX	XXX	dolu	ja	XXX	XXX	XXX	at
UYGHUR	Alt	TURKIC	Turkic,Eastern	Turkic,CommonTurkic,Kipchak-Turkestan,Turkestan,ModernTurkestan,Uyghuric	40.00	80.00	10406422	uyg	uig	XXX	san	biz	XXX	XXX	XXX	XXX	XXX	XXX	XXX	bir	iki	XXX	XXX	XXX	XXX	XXX	%odam	beliq	XXX	iSt	piSt	darax	XXX	yopurmoq	XXX	XXX	tera	XXX	qon	ustixon	XXX	XXX	miNgiz	XXX	XXX	XXX	XXX	quloq	k3z	burun	XXX	CiS	XXX	XXX	XXX	tiz	qol	XXX	XXX	k3ksa	XXX	bexir	iCmak	XXX	XXX	k3rmak	oNlimoq	XXX	XXX	8lmak	XXX	XXX	XXX	XXX	bormoq, kalmak	XXX	XXX	XXX	XXX	XXX	quyoS	XXX	Zultus	su	XXX	toS	XXX	XXX	XXX	XXX	ot	XXX	XXX	yolxz oyoq yol	tox	XXX	XXX	XXX	XXX	XXX	tin	XXX	XXX	tolxon	yeNi	XXX	XXX	XXX	nom
UZBEK	Alt	TURKIC	Turkic,Eastern	Turkic,CommonTurkic,Kipchak-Turkestan,Turkestan,ModernTurkestan,Uzbek	40.67	66.50	26912410	kym	uzn	men	sen	biz	XXX	XXX	XXX	XXX	XXX	XXX	XXX	bir	iki	XXX	XXX	XXX	XXX	XXX	inson	baliq	XXX	it	bit	darat	XXX	yaproq	XXX	XXX	teri	XXX	qon	suyak	XXX	XXX	muguz	XXX	XXX	XXX	XXX	quloq	koz	burun	XXX	tiS	til	XXX	XXX	tiza	qol	XXX	XXX	kokrak, koks	XXX	baXir	iC	XXX	XXX	kor	eSit	XXX	XXX	ol	XXX	XXX	XXX	XXX	kel	XXX	XXX	XXX	XXX	XXX	kun	XXX	yulduz	suv	XXX	toS	XXX	XXX	XXX	XXX	ot, otaS	XXX	XXX	yol	toX	XXX	XXX	XXX	XXX	XXX	keCa, tun	XXX	XXX	toq, tola	yaNi	XXX	XXX	XXX	ot, nom
